1,6.225219941348974
2,6.435968809502222
3,6.291543756145526
4,6.1040367574663605
5,6.504916528574754
6,6.903022238074986
7,6.510014370708746
8,6.290435766836446
9,6.297709923664122
10,6.561823864553779
11,6.074447980903123
12,6.500718972834631
13,6.341379310344828
14,6.336433211711311
15,6.593089935638207
16,6.470781670673618
17,6.556871048550638
18,6.161432709836926
19,6.451507871092951
20,6.687011337465034
21,6.467672033149922
22,6.7351279601403045
23,6.649277641277641
24,6.518159806295399
25,6.399022329447584
26,6.104554601058098
27,6.153846153846154
28,6.1967931562401395
29,6.535042306201109
30,6.4359809241901
31,6.6053343231348425
32,6.180947166712291
33,6.452210237153154
35,6.459195812514871
36,6.4765900145017605
37,6.263265371238952
38,6.63569251085231
39,6.4252036813518405
40,6.696109148279004
41,6.727143825904691
42,6.5591606413077645
43,6.336281181192972
44,6.740925855709903
45,6.419873015873016
46,6.445446957351246
47,6.612105131055254
48,6.312142183076439
49,6.721737879959016
50,6.834965585523255
