1,29
2,-350
3,-10
4,2
5,2654
6,-283
7,-490
8,-81
9,12
10,-156
11,1
12,-514
13,12
14,9
15,-218
16,-534
17,51
18,836
19,-97
20,-157
21,55
22,-719
23,-100
24,-66
25,-261
26,576
27,-6
28,659
29,-147
30,-144
31,751
32,135
33,-94
35,-27
36,-64
37,92
38,-277
39,-30
40,341
41,359
42,-846
43,61
44,6
45,-383
46,10
47,-42
48,-99
49,105
50,-561
